Token,SentimentScore
clogged,0
clogging,0
clogs,0
cloisonne,0
cloisonnes,0
cloister,0
cloistered,0
cloistering,0
cloisters,0
cloistral,0
clomp,0
clomped,0
clomping,0
clomps,0
clonal,0
clone,0
cloned,0
clones,0
cloning,0
clonk,0
clonked,0
clonking,0
clonks,0
clop,0
clopidogrel,0
clopped,0
clopping,0
clops,0
close,0
closed,-1
closedown,0
closefisted,0
closely,0
closemouthed,0
closeness,0
closenesses,0
closeout,-1
closeouts,-1
closer,0
closers,0
closes,0
closest,0
closet,0
closeted,0
closeting,0
closets,0
closeup,0
closeups,0
closing,-1
closings,-1
closure,-1
closures,-1
clot,0
cloth,0
clothe,0
clothed,0
clothes,0
clotheshorse,0
clotheshorses,0
clothesline,0
clotheslines,0
clothespin,0
clothespins,0
clothier,0
clothiers,0
clothing,0
clothings,0
cloths,0
clots,0
clotted,0
clotting,0
cloture,0
clotures,0
cloud,0
cloudburst,0
cloudbursts,0
clouded,0
cloudier,0
cloudiest,0
cloudiness,0
cloudinesses,0
clouding,0
cloudless,0
clouds,0
cloudy,0
clout,0
clouted,0
clouting,0
clouts,0
clove,0
cloven,0
clover,0
cloverleaf,0
cloverleafs,0
cloverleaves,0
clovers,0
cloves,0
clown,0
clowned,0
clowning,0
clownish,0
clownishly,0
clownishness,0
clownishnesses,0
clowns,0
cloy,0
cloyed,0
cloying,0
cloys,0
club,0
clubbed,0
clubbing,0
clubfeet,0
clubfoot,0
clubfooted,0
clubhead,0
clubheads,0
clubhouse,0
clubhouses,0
clubs,0
cluck,0
clucked,0
clucking,0
clucks,0
clue,0
clued,0
clueing,0
clueless,0
clues,0
cluing,0
clump,0
clumped,0
clumpier,0
clumpiest,0
clumping,0
clumps,0
clumpy,0
clumsier,0
clumsiest,0
clumsily,0
clumsiness,0
clumsinesses,0
clumsy,0
clung,0
clunk,0
clunked,0
clunker,0
clunkers,0
clunkier,0
clunkiest,0
clunking,0
clunks,0
clunky,0
cluster,0
clustered,0
clustering,0
clusters,0
clutch,0
clutched,0
clutches,0
clutching,0
clutter,0
cluttered,0
cluttering,0
clutters,0
cnidarian,0
cnidarians,0
coach,0
coached,0
coaches,0
coaching,0
coachman,0
coachmen,0
coadjutor,0
coadjutors,0
coagulant,0
coagulants,0
coagulate,0
coagulated,0
coagulates,0
coagulating,0
coagulation,0
coagulations,0
coagulator,0
coagulators,0
coal,0
coalbed,0
coaled,0
coalesce,0
coalesced,0
coalescence,0
coalescences,0
coalescent,0
coalesces,0
coalescing,0
coalface,0
coalfaces,0
coaling,0
coalition,0
coalitionist,0
coalitionists,0
coalitions,0
coals,0
coarse,0
coarsely,0
coarsen,0
coarsened,0
coarseness,0
coarsenesses,0
coarsening,0
coarsens,0
coarser,0
coarsest,0
coast,0
coastal,0
coasted,0
coaster,0
coasters,0
coasting,0
coastline,0
coastlines,0
coasts,0
coat,0
coated,0
coaters,0
coating,0
coatings,0
coats,0
coattail,0
coattails,0
coauthor,0
coauthored,0
coauthoring,0
coauthors,0
coax,0
coaxed,0
coaxer,0
coaxers,0
coaxes,0
coaxial,0
coaxing,0
coaxingly,0
cob,0
cobalt,0
cobalts,0
cobble,0
cobbled,0
cobbler,0
cobblers,0
cobbles,0
cobblestone,0
cobblestones,0
cobbling,0
cobra,0
cobrand,0
cobranded,0
cobranding,0
cobras,0
cobs,0
cobweb,0
cobwebbier,0
cobwebbiest,0
cobwebby,0
cobwebs,0
coca,0
cocain,0
cocaine,0
cocaines,0
cocains,0
cocas,0
cocci,0
coccus,0
coccyges,0
coccyx,0
coccyxes,0
cochineal,0
cochineals,0
cochlea,0
cochleae,0
cochlear,0
cochleas,0
cock,0
cockade,0
cockades,0
cockamamie,0
cockatoo,0
cockatoos,0
cockatrice,0
cockatrices,0
cockcrow,0
cockcrows,0
cocked,0
cockerel,0
cockerels,0
cockeyed,0
cockfight,0
cockfighting,0
cockfightings,0
cockfights,0
cockier,0
cockiest,0
cockily,0
cockiness,0
cockinesses,0
cocking,0
cockle,0
cockles,0
cockleshell,0
cockleshells,0
cockney,0
cockneys,0
cockpit,0
cockpits,0
cockroach,0
cockroaches,0
cocks,0
cockscomb,0
cockscombs,0
cocksucker,0
cocksuckers,0
cocksure,0
cocktail,0
cocktails,0
cocky,0
coco,0
cocoa,0
cocoanut,0
cocoanuts,0
cocoas,0
coconut,0
coconuts,0
cocoon,0
cocooned,0
cocooning,0
cocoons,0
cocos,0
cod,0
coda,0
codas,0
coddle,0
coddled,0
coddles,0
coddling,0
code,0
codebase,0
codec,0
codecs,0
coded,0
codefendant,0
codefendants,0
codeine,0
codeines,0
codependencies,0
codependency,0
codependent,0
codependents,0
coder,0
coders,0
codes,0
codeshare,0
codesharing,0
codevelop,0
codeveloped,0
codeveloping,0
codevelopment,0
codex,0
codfish,0
codfishes,0
codger,0
codgers,0
codices,0
codicil,0
codicils,0
codification,0
codifications,0
codified,0
codifier,0
codifiers,0
codifies,0
codify,0
codifying,0
coding,0
codings,0
codpiece,0
codpieces,0
cods,0
coed,0
coeds,0
coeducation,0
coeducational,0
coeducations,0
coefficient,0
coefficients,0
coelenterate,0
coelenterates,0
coequal,0
coequally,0
coequals,0
coerce,-1
coerced,-1
coercer,0
coercers,0
coerces,-1
coercing,-1
coercion,-1
coercions,0
coercive,-1
coeval,0
coevally,0
coevals,0
coexist,0
coexisted,0
coexistence,0
coexistences,0
coexistent,0
coexisting,0
coexists,0
coextensive,0
coffee,0
coffeecake,0
coffeecakes,0
coffeehouse,0
coffeehouses,0
coffeemaker,0
coffeemakers,0
coffeepot,0
coffeepots,0
coffees,0
coffer,0
cofferdam,0
cofferdams,0
coffers,0
coffin,0
coffined,0
coffining,0
coffins,0
cofounded,0
cofounder,0
cofounders,0
cog,0
cogencies,0
cogency,0
cogeneration,0
cogenerators,0
cogent,0
cogently,0
cogitate,0
cogitated,0
cogitates,0
cogitating,0
cogitation,0
cogitations,0
cogitative,0
cogitator,0
cogitators,0
cognac,0
cognacs,0
cognate,0
cognates,0
cognition,0
cognitional,0
cognitions,0
cognitive,0
cognitively,0
cognizable,0
cognizance,0
cognizances,0
cognizant,0
cognomen,0
cognomens,0
cognomina,0
cognoscente,0
cognoscenti,0
cogs,0
cogwheel,0
cogwheels,0
cohabit,0
cohabitant,0
cohabitants,0
cohabitation,0
cohabitations,0
cohabited,0
cohabiting,0
cohabits,0
coheir,0
coheirs,0
cohere,0
cohered,0
coherence,0
coherences,0
coherencies,0
coherency,0
coherent,0
coherently,0
coheres,0
cohering,0
cohesion,0
cohesions,0
cohesive,0
cohesively,0
cohesiveness,0
cohesivenesses,0
coho,0
cohort,0
cohorts,0
cohos,0
coif,0
coifed,0
coiffed,0
coiffing,0
coiffure,0
coiffured,0
coiffures,0
coiffuring,0
coifing,0
coifs,0
coil,0
coiled,0
coiling,0
coils,0
coin,0
coinage,0
coinages,0
coincide,0
coincided,0
coincidence,0
coincidences,0
coincident,0
coincidental,0
coincidentally,0
coincidently,0
coincides,0
coinciding,0
coined,0
coiner,0
coiners,0
coining,0
coinless,0
coins,0
coinsurance,0
coinsurances,0
coinsured,0
coinsurer,0
coinvest,0
coinvestment,0
coital,0
coitus,0
coituses,0
coke,0
coked,0
cokes,0
coking,0
cola,0
colander,0
colanders,0
colas,0
cold,0
coldblooded,0
colder,0
coldest,0
coldly,0
coldness,0
coldnesses,0
colds,0
coleslaw,0
coleslaws,0
coleus,0
coleuses,0
colic,0
colicky,0
colics,0
coliseum,0
coliseums,0
colitis,0
colitises,0
collaborate,1
collaborated,1
collaborates,1
collaborating,1
collaboration,1
collaborations,1
collaborative,1
collaboratively,0
collaboratives,0
collaborator,1
collaborators,1
collage,0
collagen,0
collagenase,0
collages,0
collapse,-1
collapsed,-1
collapses,-1
collapsible,0
collapsing,-1
collar,0
collarbone,0
collarbones,0
collard,0
collards,0
collared,0
collaring,0
collarless,0
collars,0
collate,0
collated,0
collateral,0
collateralization,0
collateralize,0
collateralized,0
collateralizes,0
collateralizing,0
collaterally,0
collaterals,0
collates,0
collating,0
collation,0
collations,0
collator,0
collators,0
colleague,0
colleagues,0
collect,0
collectability,0
collectable,0
collectables,0
collected,0
collectedly,0
collectibility,0
collectible,0
collectibles,0
collectiblity,0
collecting,0
collection,0
collections,0
collective,0
collectively,0
collectives,0
collectivism,0
collectivisms,0
collectivist,0
collectivists,0
collectivity,0
collectivization,0
collectivizations,0
collectivize,0
collectivized,0
collectivizes,0
collectivizing,0
collector,0
collectors,0
collects,0
colleen,0
colleens,0
college,0
colleges,0
collegial,0
collegialities,0
collegiality,0
collegially,0
collegian,0
collegians,0
collegiate,0
collide,0
collided,0
collides,0
colliding,0
collie,0
collier,0
collieries,0
colliers,0
colliery,0
collies,0
collision,-1
collisions,-1
collocate,0
collocated,0
collocates,0
collocating,0
collocation,0
collocations,0
colloid,0
colloidal,0
colloids,0
colloquia,0
colloquial,0
colloquialism,0
colloquialisms,0
colloquially,0
colloquies,0
colloquium,0
colloquiums,0
colloquy,0
collude,-1
colluded,-1
colludes,-1
colluding,-1
collusion,-1
collusions,-1
collusive,-1
colocated,0
colocation,0
cologne,0
colognes,0
colon,0
colonel,0
colonelcies,0
colonelcy,0
colonels,0
colones,0
colonial,0
colonialism,0
colonialisms,0
colonialist,0
colonialists,0
colonially,0
colonials,0
colonies,0
colonist,0
colonists,0
colonization,0
colonizations,0
colonize,0
colonized,0
colonizer,0
colonizers,0
colonizes,0
colonizing,0
colonnade,0
colonnaded,0
colonnades,0
colonoscopies,0
colonoscopy,0
colons,0
colony,0
colophon,0
colophons,0
color,0
colorable,0
colorant,0
colorants,0
coloration,0
colorations,0
coloratura,0
coloraturas,0
colorblind,0
colorblindness,0
colorblindnesses,0
colorectal,0
colored,0
coloreds,0
colorfast,0
colorfastness,0
colorfastnesses,0
colorful,0
colorfully,0
colorfulness,0
colorfulnesses,0
coloring,0
colorings,0
colorization,0
colorizations,0
colorize,0
colorized,0
colorizes,0
colorizing,0
colorless,0
colorlessly,0
colorlessness,0
colorlessnesses,0
colors,0
colossal,0
colossally,0
colossi,0
colossus,0
colossuses,0
colostomies,0
colostomy,0
colostrum,0
colostrums,0
colour,0
coloured,0
colouring,0
colours,0
colt,0
coltish,0
colts,0
columbine,0
columbines,0
column,0
columnar,0
columned,0
columnist,0
columnists,0
columns,0
coma,0
comaker,0
comakers,0
comarketing,0
comas,0
comatose,0
comb,0
combat,0
combatant,0
combatants,0
combated,0
combating,0
combative,0
combativeness,0
combativenesses,0
combats,0
combatted,0
combatting,0
combed,0
comber,0
combers,0
combinability,0
combinable,0
combination,0
combinations,0
combinatorial,0
combine,0
combined,0
combiner,0
combiners,0
combines,0
combing,0
combings,0
combining,0
combo,0
combos,0
combs,0
combust,0
combusted,0
combustibilities,0
combustibility,0
combustible,0
combustibles,0
combusting,0
combustion,0
combustions,0
combustive,0
come,0
comeback,0
comebacks,0
comedian,0
comedians,0
comedic,0
comedienne,0
comediennes,0
comedies,0
comedown,0
comedowns,0
comedy,0
comelier,0
comeliest,0
comeliness,0
comelinesses,0
comely,0
comer,0
comers,0
comes,0
comestible,0
comestibles,0
comet,0
comets,0
comeuppance,0
comeuppances,0
comfier,0
comfiest,0
comfit,0
comfits,0
comfort,0
comfortable,0
comfortableness,0
comfortablenesses,0
comfortably,0
comforted,0
comforter,0
comforters,0
comforting,0
comfortingly,0
comforts,0
comfy,0
comic,0
comical,0
comicalities,0
comicality,0
comically,0
comics,0
coming,0
comingle,0
comingled,0
comings,0
comities,0
comity,0
comma,0
command,0
commandant,0
commandants,0
commanded,0
commandeer,0
commandeered,0
commandeering,0
commandeers,0
commander,0
commanders,0
commanding,0
commandment,0
commandments,0
commando,0
commandoes,0
commandos,0
commands,0
commas,0
commemorate,0
commemorated,0
commemorates,0
commemorating,0
commemoration,0
commemorations,0
commemorative,0
commemorator,0
commemorators,0
commence,0
commenced,0
commencement,0
commencements,0
commences,0
commencing,0
commend,0
commendable,0
commendably,0
commendation,0
commendations,0
commendatory,0
commended,0
commending,0
commends,0
commensurable,0
commensurate,0
commensurately,0
comment,0
commentaries,0
commentary,0
commentate,0
commentated,0
commentates,0
commentating,0
commentator,0
commentators,0
commented,0
commenting,0
comments,0
commerce,0
commerces,0
commercial,0
commercialism,0
commercialisms,0
commerciality,0
commercialization,0
commercializations,0
commercialize,0
commercialized,0
commercializes,0
commercializing,0
commercially,0
commercials,0
commie,0
commies,0
commingle,0
commingled,0
commingles,0
commingling,0
commiserate,0
commiserated,0
commiserates,0
commiserating,0
commiseration,0
commiserations,0
commiserative,0
commissar,0
commissariat,0
commissariats,0
commissaries,0
commissars,0
commissary,0
commission,0
commissionable,0
commissioned,0
commissioner,0
commissioners,0
commissioning,0
commissions,0
commit,0
commitment,0
commitments,0
commits,0
committal,0
committals,0
committed,0
committee,0
committeeman,0
committeemen,0
committees,0
committeewoman,0
committeewomen,0
committing,0
committments,0
commode,0
commodes,0
commodious,0
commodiously,0
commodities,0
commoditization,0
commoditize,0
commoditized,0
commoditizing,0
commodity,0
commodore,0
commodores,0
common,0
commonalities,0
commonality,0
commonalties,0
commonalty,0
commoner,0
commoners,0
commonest,0
commonly,0
commonness,0
commonnesses,0
commonplace,0
commonplaces,0
commons,0
commonsense,0
commonweal,0
commonweals,0
commonwealth,0
commonwealths,0
commotion,0
commotions,0
communal,0
communally,0
commune,0
communed,0
communes,0
communicabilities,0
communicability,0
communicable,0
communicably,0
communicant,0
communicants,0
communicate,0
communicated,0
communicates,0
communicating,0
communication,0
communications,0
communicative,0
communicator,0
communicators,0
communing,0
communion,0
communions,0
communique,0
communiques,0
communism,0
communisms,0
communist,0
communistic,0
communists,0
communities,0
community,0
commutable,0
commutation,0
commutations,0
commutative,0
commutator,0
commutators,0
commute,0
commuted,0
commuter,0
commuters,0
commutes,0
commuting,0
comp,0
compact,0
compacted,0
compacter,0
compactest,0
compacting,0
compaction,0
compactly,0
compactness,0
compactnesses,0
compactor,0
compactors,0
compacts,0
companies,0
companion,0
companionable,0
companionably,0
companions,0
companionship,0
companionships,0
companionway,0
companionways,0
company,0
companywide,0
comparabilities,0
comparability,0
comparable,0
comparables,0
comparably,0
comparative,0
comparatively,0
comparatives,0
comparator,0
comparators,0
compare,0
compared,0
compares,0
comparing,0
comparison,0
comparisons,0
compartment,0
compartmental,0
compartmentalization,0
compartmentalizations,0
compartmentalize,0
compartmentalized,0
compartmentalizes,0
compartmentalizing,0
compartments,0
compass,0
compassed,0
compasses,0
compassing,0
compassion,0
compassionate,0
compassionately,0
compassions,0
compatibilities,0
compatibility,0
compatible,0
compatibles,0
compatibly,0
compatriot,0
compatriots,0
comped,0
compeer,0
compeers,0
compel,0
compelled,0
compelling,0
compellingly,0
compels,0
compendia,0
compendious,0
compendium,0
compendiums,0
compensable,0
compensate,0
compensated,0
compensates,0
compensating,0
compensation,0
compensations,0
compensatory,0
compete,0
competed,0
competence,0
competences,0
competencies,0
competency,0
competent,0
competently,0
competes,0
competing,0
competition,0
competitions,0
competitive,0
competitively,0
competitiveness,0
competitivenesses,0
competitor,0
competitors,0
compilation,0
compilations,0
compile,0
compiled,0
compiler,0
compilers,0
compiles,0
compiling,0
comping,0
complacence,0
complacences,0
complacencies,0
complacency,0
complacent,0
complacently,0
complain,-1
complainant,0
complainants,0
complained,-1
complainer,0
complainers,0
complaining,-1
complains,-1
complaint,-1
complaints,-1
complaisance,0
complaisances,0
complaisant,0
complaisantly,0
complected,0
complement,0
complementarity,0
complementary,0
complemented,0
complementing,0
complements,0
complete,0
completed,0
completely,0
completeness,0
completenesses,0
completer,0
completes,0
completest,0
completing,0
completion,0
completions,0
complex,0
complexes,0
complexion,0
complexional,0
complexioned,0
complexions,0
complexities,0
complexity,0
complexly,0
compliance,0
compliances,0
compliancy,0
compliant,0
compliantly,0
complicate,-1
complicated,-1
complicatedly,0
complicates,-1
complicating,-1
complication,-1
complications,-1
complicit,0
complicities,0
complicity,0
complied,0
complies,0
compliment,1
complimentaries,0
complimentary,1
complimented,1
complimenting,1
compliments,1
comply,0
complying,0
component,0
componentry,0
components,0
comport,0
comported,0
comporting,0
comportment,0
comportments,0
comports,0
compose,0
composed,0
composedly,0
composer,0
composers,0
composes,0
composing,0
composite,0
compositely,0
composites,0
compositing,0
composition,0
compositional,0
compositions,0
compositor,0
compositors,0
compost,0
compostable,0
composted,0
composting,0
composts,0
composure,0
composures,0
compote,0
compotes,0
compound,0
compoundable,0
compounded,0
compounders,0
compounding,0
compounds,0
comprehend,0
comprehended,0
comprehending,0
comprehends,0
comprehensibilities,0
comprehensibility,0
comprehensible,0
comprehensibly,0
comprehension,0
comprehensions,0
comprehensive,0
comprehensively,0
comprehensiveness,0
comprehensivenesses,0
comprehensives,0
compress,0
compressed,0
compresses,0
compressible,0
compressing,0
compression,0
compressions,0
compressive,0
compressor,0
compressors,0
comprise,0
comprised,0
comprises,0
comprising,0
compromise,0
compromised,0
compromises,0
compromising,0
comps,0
comptroller,0
comptrollers,0
compulsion,-1
compulsions,0
compulsive,0
compulsively,0
